"","population","overallscore","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal15","goal16","goal17","unemployment.rate","GDPpercapita","MilitaryExpenditurePercentGDP","internet.usage","pf_law","pf_security","pf_movement","pf_religion","pf_assembly","pf_expression","pf_identity","ef_government","ef_legal","ef_money","ef_trade","ef_regulation"
"1504",3552167,74.9,97.3,52.3,72.2,99.8,68.6,68.6,79.3,66.1,32.2,92.5,80,81.5,92.2,84.3,58.8,72.9,0.0558,3044.80847876248,0.27407991661782,0.4337,3.94475735043523,8.55704012248452,8.08125,7.95291666666667,7.953125,6.50272028912812,9.375,7.57931126082325,5.33996502309984,7.87451864990248,6.55552583956009,7.00140601359732
"1505",3462214,75.1,98.1,55.8,72.8,99.8,67.9,68.7,79.3,66.3,33,94.3,79,80.8,91.8,84.8,58.8,69.6,0.051,3321.04391689154,0.281261545863777,0.6,4.05074589555976,8.77782558729257,7.9925,7.74416666666667,7.62833333333333,6.44275362246145,8.75,7.5937990668332,5.10187071508624,7.65056510485201,6.69147413359416,7.3076524977848
"1506",3370847,76,98.5,58.6,72.9,99.8,66.8,68.9,80.4,67.1,34.8,98.6,79.7,80.5,92.1,87.1,59.6,71.2,0.0373,3289.16784588695,0.289852609278291,0.67,4.49264918391352,8.78180528509337,7.9925,7.74416666666667,7.84736111111111,6.38023140023923,8.75,7.62531437505825,5.08615912314873,7.79765556212022,7.19631436288349,7.28953933776344
"1507",3305826,76.1,98.4,54.5,74.1,99.4,68.9,69.1,81,67.6,35.5,98.1,79.3,80.8,93,87.9,59.3,70.2,0.047,2749.91303825395,0.297625495156331,0.6900001,4.45142289764912,8.66568106312292,8.05791666666667,7.52666666666667,7.51641203703704,7.045,8.75,7.56037229804288,5.05118140390773,7.74720623072115,7.18919602612678,7.14960118634556
"1508",3248950,76.3,98.4,58.6,74.2,98.7,68.7,69.4,81.3,68,35.4,98.7,81,80.2,92.9,88.2,58.3,68.7,0.0402,2847.63506882245,0.340329872924391,0.71,4.45142289764912,8.62207641196013,8.05791666666667,7.45666666666667,7.29412037037037,6.9385,8.75,7.61699615322968,5.06893424944722,8.00753972448772,7.19289919145789,7.06717397727166
"1509",3201296,76.9,98.5,59.8,75,99.1,68.9,69.6,81,70,36.8,100,83.9,79.8,92.1,89.2,57,69.3,0.0389,3454.95469039113,0.319318626147296,0.7612452,4.44575481734498,8.73556478405316,8.05791666666667,7.99041666666667,7.26078703703704,6.75277777777778,10,7.60028353902869,5.14922798477402,8.14709778447272,7.28094793657079,6.95064709771248
"1510",3159716,77.1,98.6,59.6,76.6,99.3,68.5,69.9,80.2,71.2,35.1,99.9,83.4,79.2,90.7,89.2,60.7,71.9,0.0291,4156.95750022299,0.326375109622501,0.7612452,4.58552877868671,8.73406976744186,8.05791666666667,7.99041666666667,7.25828703703704,6.80977777777778,10,7.55115867927553,5.561580740594,8.33922039537937,7.34969828441801,7.43361773496089
"1511",3123958,77.5,98.6,60.1,77.7,98.6,69.6,70.1,79,69.9,37.5,99.6,83.7,79.1,90.7,89.2,63.2,73.9,0.051,4404.95042249597,0.355027517384174,0.7612452,4.79679955280566,8.76604651162791,8.05791666666667,7.99041666666667,8.06298611111111,6.87507777777778,10,7.81901835230005,5.66854789967733,8.11510264293616,7.57229903377931,7.44198008966424
"1512",3095024,77.7,98.5,55.4,76.9,99.4,68.5,70.4,79,70.6,37.8,99.6,85,79.1,90.8,89.2,65.4,77,0.0382,4376.24249318339,0.374770670125019,0.7612452,4.63412694982781,8.77265365448505,7.54666666666667,8.17666666666667,8.24715277777778,6.87661111111111,10,7.53103149543196,5.67922334226067,8.13671280589329,6.73174347822376,7.16213717998221
"1513",15972674,42.9,3.3,44.1,26.9,28.3,48,39.8,29.2,62.3,8.6,22,41.3,96,99.4,47.2,42.1,36.7,0.058,285.46646330412,1.21751390900084,0.001963947,5.7056472118643,7.79476333816621,9.35708333333333,7.40479166666667,7.98826388888889,8.0392,8.125,6.82999074040586,3.14982872967891,7.20595504774974,6.09055239677429,5.84963708482292
"1514",16460188,43.4,3.3,44.2,28.2,29,48.2,39.8,31,62.5,8.9,22,41.3,96.3,99.4,47,42.1,37.3,0.0535,325.460301001383,1.43584760245284,0.0022251159,5.66048317715299,7.79476333816621,9.3025,8.238125,7.98826388888889,8.0392,8.125,7.13522755565862,3.13832274499509,7.79179807625303,6.77138573010763,6.18636009861588
"1515",16959142,43.9,3.3,43.8,28.5,29.2,48.3,39.8,36.4,62.4,9,22,41.7,96.5,99.4,46.8,42.1,36.4,0.05504,310.929711019902,1.31316157379668,0.0033972016,5.35262327279059,7.00893000483288,7.40333333333333,8.09,7.77131944444444,7.05634603174603,8.125,7.6232992226484,2.87718805871568,7.01853886142928,6.32805239677429,5.92313049549422
"1516",17464727,44.4,3.3,44.1,29.4,34.4,46.3,39.8,37,62.7,9.4,22,41.7,96.4,99.4,47.6,42.1,37.6,0.0501,359.534384773296,1.32475732452129,0.0042325243,5.76037869620743,7.82538833816621,9.22375,8.09,7.77131944444444,6.95849365079365,8.125,6.8696785732962,2.82988880228921,7.78106420921342,6.35638573010763,6.36679473192414
"1517",17983893,44.7,3.3,44.3,31.5,34.4,48,39.8,36.1,63.4,9,22,42.4,96.5,99.4,47.4,42.1,38.4,0.03846,277.507826538784,1.2482266720781,0.0052535367,5.81575956506394,7.88913833816621,9.22375,7.25666666666667,7.77131944444444,6.74023968253968,8.125,7.27245009277309,2.84535056965255,7.02296378407841,6.25930807343326,5.8338948250287
"1518",18517655,46.7,3.3,46.4,32,28.7,48.4,39.8,36.9,64.1,8.8,52.8,42,96.3,99.4,48,42.1,38.4,0.0262,311.793126597148,1.07194154854732,0.005677218,5.8297149214179,8.08482603019078,9.22375,7.25666666666667,7.77131944444444,6.74023968253968,8.125,7.20353063581106,3.00999874415442,6.90188524821142,5.89054011764575,5.23749747062851
"1519",19066686,46.9,3.3,46.8,32.3,29.3,48.7,40.1,38.4,63.9,8.8,52.8,42.8,96.4,99.4,47.9,42.1,37.6,0.02935,330.52267005029,0.977431205130634,0.0060755223,5.8297149214179,8.08482603019078,9.22375,7.25666666666667,7.77131944444444,6.69658888888889,8.125,6.99463819860568,3.06507090077353,7.13788564255524,6.07666055935321,6.22958034963399
"1520",19633911,47.2,3.3,47,34.1,30,49.6,40.4,38.7,63.7,8.7,52.8,42.8,96.3,99.4,48.3,42.1,37.9,0.03253,427.836329234942,0.961181513313121,0.0065,5.90495962305112,8.08482603019078,9.22375,7.25666666666667,7.95650462962963,7.67277936507937,8.125,7.39738529441519,3.38105283697135,7.0674779554078,6.28659260967476,5.7381447758865
"1521",20216005,47.7,3.3,47.5,34.1,30.8,54.1,40.7,40,63.5,8.7,52.8,44.4,96.4,99.4,48.2,41,37.7,0.03564,522.830621850521,0.962892092840992,0.0165,5.90971080114022,7.76181261080348,9.2375,8.079375,7.95546296296296,6.86382698412698,8.125,7.77699839462397,3.36436163267386,7.47151199064563,6.28758047461748,5.85304866659223
"1522",20811193,47.9,3.3,47.6,33.4,34.7,54.5,41,40.8,63.3,8.8,52.8,44.4,96.5,99.4,48,41,36.5,0.04004,455.407373685484,0.738132953446095,0.0163,4.79219876246872,7.43659615138659,7.13458333333333,5.75104166666667,7.25155092592593,5.70069389376757,8.125,8.36876470588235,2.97934684259296,7.3251974244311,6.19559378461061,5.63996199019413
"1523",21422991,47.5,3.3,48.4,35,35.3,57.2,41.3,32.6,63.1,8.6,41.4,45.3,96.5,99.4,48.4,44.5,37.9,0.0428,459.375407998781,0.570214687272478,0.017,4.84889834753756,7.29270546794633,8.83291666666667,5.77791666666667,7.15738425925926,5.58764151281519,8.125,8.02645128481502,2.76905174911096,7.72948297291802,6.20141950953758,6.22743945620232
"1524",22039115,47.9,3.5,50,34.4,36.1,57.5,41.6,31.3,64.2,8.6,41.4,49.6,96.5,99.4,48.3,43.8,36.5,0.02438,516.902539244045,0.623191026336477,0.019,4.86627886314131,7.64984832508919,7.16625,6.61125,7.15738425925926,5.40907008424377,5.625,8.0266483861502,2.73051271842312,7.85720460639427,6.05257815709461,5.94747785804556
"1525",22657201,48,3.7,56.1,33.3,42.2,60.4,41.9,32.6,65.2,7.1,40.2,44.5,96.5,99.5,48.1,41,36.1,0.006,504.173737790664,0.592764957720632,0.023,3.49574966748553,7.63050747517084,7.16625,5.77791666666667,6.87960648148148,5.32176849694218,5.625,8.44827119741232,2.82216393342692,8.00333399604958,6.11766830854758,6.01559500420101
"1526",23275279,47.7,4.3,54.8,34.2,43.5,60.5,42.2,30.4,65,7.5,40.2,44.6,96.6,99.4,48,39.7,34.8,0.00998,526.688019705349,0.578559931839726,0.03,3.33038702100301,8.07184484239114,5.65416666666667,7.27729166666667,7.62678240740741,5.258065322339,6.875,8.52758917011585,2.95209222356995,8.07322717692724,6.32276669261601,6.26258926390362
"1527",23900868,48.3,3.5,54.2,34.1,43.2,62.4,42.5,33.1,64.8,6.1,40.2,47,96.6,99.5,47.8,41.5,36.6,0.01391,517.136183197387,0.556391260884791,0.037,3.72526540121893,8.09982475813307,7.52166666666667,8.34791666666667,7.94803240740741,5.64384920634921,6.875,7.92575591947524,3.05221119885172,8.07697202078206,6.96834900070969,5.98378731654412
"1528",24531083,48.1,3.5,53.2,33.5,43.4,62.6,42.9,33.1,64.8,6.7,40.2,43.6,96.6,99.5,47.7,41.9,36.7,0.0179,455.638034528182,0.520469241195104,0.04173972,3.6132149774487,8.18934484239114,7.65875,8.34791666666667,8.13321759259259,6.41446666666667,6.875,8.08925121090552,3.13659520416636,8.00841323894055,6.76216374374795,5.8416089925605
"1529",25170742,48.8,3.7,52.3,34.2,53.8,63,43.3,32.8,64.8,6.3,40.2,45.5,96.7,99.5,47.5,41.7,38.2,0.018,464.616158414292,0.501387044175783,0.04713663,3.6132149774487,7.94001970532804,9.32541666666667,8.34791666666667,8.26009259259259,6.41446666666667,6.875,7.68222157490136,3.10872749858751,7.95122303954415,6.62271538141571,5.81017577175043
"1530",25833139,49.3,3.4,51.9,34.2,54,66.2,43.7,32.3,65.1,7.2,40.2,53,96.6,99.4,48.1,38.8,39.5,0.01815,503.498058680237,0.506222289767563,0.098,3.5779766700645,8.18934484239114,9.32541666666667,8.34791666666667,7.82668981481481,5.76446666666667,7.5,7.51214986931406,3.38859670432281,7.67537848709765,6.11685471610848,4.78860463975595
"1531",26505945,49.9,3.6,53.1,34,55.4,68.3,44.1,38.5,64.9,8.2,40.2,51.3,96.7,99.4,42.7,40.3,41.8,0.01833,512.543991518575,0.532102174287315,0.15,3.69338607417966,8.18934484239114,9.32541666666667,8.63416666666667,7.92793981481481,5.75433333333333,7.5,7.77909010143567,3.09230427475854,7.71781409742796,6.7060202174572,6.14043143883683
"1532",27187137,49.9,3.7,52.9,35.2,54.2,67,44.5,35.9,65.9,8.8,40.2,51.8,96.7,99.3,42.7,40.6,42.3,0.01841,512.279665582666,0.545343037675691,0.15,3.64758123683593,8.24702341381971,9.30791666666667,8.34291666666667,8.07668981481481,5.67253333333333,7.5,7.70310938108213,3.01694203338599,7.9697982610747,6.6909807974949,6.19724327559977
"1533",27879131,50,3.6,53.3,34.6,54.2,67.9,44.9,36.6,64.5,9.2,40.2,52.6,96.7,99.4,42.5,41.5,42.7,0.02363,462.40422880067,0.673153896375499,0.15,3.63023186462816,8.23738055667685,5.87916666666667,8.30041666666667,7.96252314814815,5.66873333333333,7.5,7.74707824056053,3.04860298228305,8.0183356467631,5.85153635305046,5.82493216327763
"1534",97112122,62.1,84.9,59.7,74.8,89.2,55.3,68.7,65.7,69.4,24.9,14.6,74.6,79.9,83.5,47.7,57.5,49.4,0.0265,7232.91068093609,0.446047820449759,0.05081384,4.22510033542247,7.30393521482085,7.90416666666667,8.43979166666667,8.20627314814815,7.629337774349,7.375,7.57677543575008,4.83857697604008,6.90607805223993,7.30027626166768,6.68879410773114
"1535",98634761,62.4,84.9,60.3,74.9,89.1,55.4,69.1,65.2,69.5,25.3,14.6,74.7,79.9,83.4,48,57.6,50,0.0263,7613.14297753247,0.442657003961602,0.07038023,4.23182098568506,7.35251700055995,9.57083333333333,8.43979166666667,8.51564814814815,7.59972138567674,7.375,7.74305456362277,4.69662112255341,7.62416161715638,7.17322322689162,6.21367254735098
"1536",100153815,63,84.9,60.7,75.3,90.9,55.6,69.1,65.6,69.2,26.2,18.2,75.3,80.1,83.5,48.6,57.7,50.4,0.03,7650.93186425866,0.421606002464969,0.119,4.23182098568506,7.4197123442718,9.57083333333333,8.43979166666667,8.51564814814815,7.9523092795412,7.375,7.70831012738816,4.83419367222063,7.81488527607759,7.02959935404297,6.69928766328669
"1537",101680347,63.1,84.9,61.1,75.7,91.8,59.1,69.3,64.7,69,26.6,18.2,75.4,80.1,83.2,49,57.8,51.8,0.0346,7120.37212084792,0.405916546649963,0.129,4.23182098568506,7.43350087678753,9.57083333333333,8.43979166666667,8.51564814814815,8.11751694466107,7.375,7.53677375300543,4.76017661480397,7.97304429868819,7.02959935404297,6.73262099662003
"1538",103178335,63.6,84.9,60.9,77.1,92.5,59.2,69.7,65.9,68.7,26.8,18.3,76,80.1,83.2,51.1,58.3,51.6,0.0394,7525.4874609367,0.364898722678153,0.141,4.23182098568506,7.55533578498566,9.57083333333333,8.43979166666667,8.51564814814815,8.03225250620078,7.375,7.4800140313665,4.94297718408449,7.98726297765617,7.17735432616383,6.84496381019791
"1539",104713291,63.8,84.9,58,77.2,93.2,61.3,70,66.1,68.9,27.5,18.2,76,79.9,83,52.2,58,51.6,0.0356,8321.85985639121,0.355958931501411,0.1721,4.23182098568506,7.49277759345671,9.57083333333333,8.43979166666667,8.51564814814815,7.92089725431286,7.375,7.34499897176693,5.35797322847355,8.21297993842519,7.20053837218108,6.70641607910172
"1540",106171512,64.1,84.9,61.2,77.7,93.3,59,70.3,65.8,68.9,27.8,19.9,76.6,79.7,82.9,52.5,57.9,51.2,0.0357,9125.3877388645,0.311171936508264,0.1952,4.19166192911274,7.37312317098544,9.57083333333333,8.43979166666667,8.42314814814815,7.86534304691535,7.375,7.35300053819602,5.31245387921226,8.18129942139535,7.11824869163144,6.77758834020779
"1541",107602068,64.3,84.9,61.3,78.2,93.6,59.5,70.5,65.5,68.9,28.1,19.9,77.5,79.6,82.9,52.8,58.6,51.4,0.0363,9719.9278639964,0.401163917952381,0.2081,4.18500568381771,7.59876910362572,9.57083333333333,8.43979166666667,8.13537037037037,7.59855748556352,7.375,7.44146478522361,5.16410733801907,8.13086364391383,6.98297074440925,6.66713149928658
"1542",109003878,65,84.9,61.6,78.1,93.7,59.7,70.8,65.4,68.7,28.5,18.5,77.7,79.7,82.8,56.3,56.7,58.9,0.0387,10119.8210567984,0.390513227488772,0.2171,4.18500568381771,6.90575525771437,9.59041666666667,8.43791666666667,8.12203703703704,7.17941281789671,7.375,7.42605390820684,5.16150022509754,8.1593441825002,6.99847634250273,6.64065549388424
"1543",110365099,65.3,84.9,60.7,78.6,94.4,62.7,71.4,65.2,67.9,29.4,18.5,78.2,80.3,83.1,56.9,55.5,57.4,0.0536,8104.92257319862,0.501556274697719,0.2634,4.17835941637405,6.28786234317331,7.92375,8.43791666666667,8.39981481481482,6.80363162655309,7.375,7.13985032345377,5.03649953347655,8.10255975241575,7.05039697566539,6.70983901033035
"1544",111733758,65.6,84.9,61.1,79.4,94.5,63.2,71.5,66.5,67.9,30.6,22.3,76.1,79.7,83.4,57,56,57.7,0.053,9399.96470859669,0.45273449263425,0.3105,4.16178602460314,5.55355540946465,7.92166666666667,8.43791666666667,8.42981481481482,6.47130950137787,7.375,7.55146466870404,5.04259604294961,8.12205810875683,7.00365133586844,6.92692211582854
"1545",113331043,65.4,85.8,59.8,80.1,94.5,62.9,71.8,66.5,68,32.7,22.3,75,79.4,82,57.2,53.8,58.4,0.0517,10341.5002378026,0.465777802870552,0.37176296,4.16178602460314,5.06561001905029,7.92166666666667,8.43791666666667,8.42981481481482,6.11275871108589,7.375,7.39272071064781,5.04127666585049,8.17317105708388,7.05272794050634,6.77889917661089
"1546",114969919,66.5,86.5,60.9,81.3,94.6,68,71.8,66.4,68.1,35.7,20.1,78.9,79.8,83.9,57.2,55.8,58.4,0.0489,10376.0904951074,0.47598728077372,0.3975,3.51987756830561,5.24583919684989,7.95875,8.43791666666667,8.46168981481482,6.08307974864041,7.375,7.57907051942774,4.96256619273538,8.11985780925731,7.07447811182827,7.03141401661542
"1547",116541899,66.7,85.9,60.6,79.8,94.9,71.5,72.2,66.6,68.1,36.5,20.1,78.4,79.9,83.8,57.2,55.9,58,0.0491,10865.6872912453,0.507919454953,0.4346,4.16769513932074,5.90800999156364,7.9825,8.31791666666667,8.14835648148148,6.1092852710872,6.25,7.60846015101439,4.90612778026234,8.12844102134971,7.17083355983702,7.10906449981727
"1548",118039472,67.1,85.4,62.6,79.6,95.1,71.7,72.3,67,70,38.9,20.1,78,80.2,84,57.1,55.7,58.2,0.0481,11076.1341141975,0.513829957307541,0.4439,3.81446557015734,6.07322016461631,7.9825,8.31791666666667,8.14835648148148,6.09820184359837,6.25,8.11392451360377,4.87420738530654,8.11480115592161,7.56844935348844,6.83619577945132
"1549",119472303,66.8,85.9,61.9,79.3,96.7,73.8,72.5,67.1,68.1,42.2,20.1,77.2,80.4,84.8,57,51.1,58.8,0.0431,9753.40056232226,0.466676122422583,0.5743104,3.92263528624092,6.00110241475601,7.9825,8.31791666666667,8.06222222222222,6.23586374031043,6.25,8.29863929878362,4.78521307899495,8.12733914580378,7.5482402956142,7.00954099924601
"1550",120827491,67.4,86.5,60.4,81.2,97.7,74.1,72.7,67.2,68.4,42.8,21.5,79.8,80.1,85.5,57.2,51.6,58.7,0.0386,8875.08206876137,0.495064413696788,0.59540447,3.92263528624092,5.60844299247446,7.9825,8.31791666666667,8.09388888888889,6.22299902680843,6.25,8.3661711038795,4.69400068528759,8.12102085704326,7.25696325567075,6.90081309389081
"1551",122210952,68,87.7,60.6,78.5,98,74.1,72.9,68.1,69.5,49.3,21.5,80.7,79.8,85.1,57.1,48.7,60.9,0.0342,9434.37817948243,0.436510296383438,0.6385225,3.97150130411261,4.65169051236962,8.18458333333333,8.31791666666667,8.22951388888889,5.90003032809537,6.875,8.35518897259176,4.77757702787068,7.88580743229776,7.61105404957773,6.98023526173089
"1552",123467563,69.1,88.6,60.8,79.7,96.4,78.4,70.6,68.5,69.6,50.1,37.3,81.7,79.8,85.8,55.7,48.6,59,0.0327,9857.00748742213,0.477494205142032,0.6577264,3.80658932346951,4.14454675548701,8.20208333333333,8.31791666666667,8.57388888888889,5.95640032607321,6.875,8.25538812309665,4.74151630319689,8.12535239991866,7.63121194092824,7.10395392119408
"1553",124560160,69.1,87.4,61.5,78,96.1,79.2,70.7,68.6,68.9,54.1,37.3,82.9,79.6,85.9,55.6,47.7,59.1,0.0348,10145.1526279593,0.523424227075094,0.7006991,3.52817245315951,4.17791375415666,8.20208333333333,8.31791666666667,8.69743055555556,5.80630936629742,6.875,8.24931663728161,4.69457359157189,8.23008768160314,7.71307002849009,7.09673546208421
"1554",125610461,69.1,84.7,61,77.2,96,79.1,71,68.6,68.1,56.3,38.2,81.7,79.6,87,55.5,47.2,60.4,0.0445,8654.99732516958,0.73779605130135,0.7196819,3.5309785254254,4.23454996678124,6.52291666666667,8.31729166666667,8.34680555555556,5.7971303369671,6.875,8.08331527488379,4.72079348207189,8.16281546979855,7.65481190883196,6.99504716032622
"1555",2030499,65.9,93.5,59.4,70,70.5,34.4,71.3,64.3,61.7,23.6,39,74.7,80.4,86.3,80.6,74.3,70.9,0.322,1861.89900722369,1.850821459557,0.024855664,4.98738767584855,8.90928845632086,7.92041666666667,7.46354166666667,8.06671296296296,8.34024017094017,8.75,6.74596261207367,5.80958172758159,7.61073997404049,7.94459411372238,6.35252255597262
"1556",2045372,65.7,93.5,58.2,70.5,69.8,34.7,71.5,62,61.7,23.4,39,74.7,81,86.4,80.6,74.2,70.7,0.3052,1823.02266789486,6.10039562766158,0.034681847,4.86376020935081,6.6549002985631,6.04666666666667,7.68916666666667,8.17921296296296,7.6543735042735,8.75,6.16598844709745,5.80142847512939,7.61073997404049,7.94459411372238,6.35252255597262
"1557",2061396,66.3,93.5,59.8,70.3,70.3,40.5,71.6,62.4,61.7,25.3,39,74.7,80.7,87.3,80.6,74.2,69.3,0.3194,1989.13538295535,2.64559751876128,0.1733,5.29552195721105,8.74676393895435,7.93375,8.08729166666667,8.21296296296296,7.43575555555555,8.75,6.82962480269233,5.7926892305963,7.61073997404049,7.94459411372238,6.74416356615688
"1558",2068078,66.4,93.5,58.9,71.3,69,41.1,70.7,64.6,61.7,25.5,39,74.7,80.7,87.1,80.6,74.1,69.6,0.3669,2440.47881471339,2.34170115867248,0.1907,5.45512609809349,9.11252613657881,8.0575,8.08729166666667,8.4794212962963,7.84842905982906,8.75,6.59274855872361,5.81354424496395,7.61073997404049,6.68579593523955,6.98216448472405
"1559",2074207,66.6,93.5,62.3,71.3,68.1,41.8,69.7,65.1,61.7,26.6,39,74.7,79.9,87.2,80.6,74.6,69.2,0.3716,2795.89737460028,2.38010407130392,0.2444,5.51852826888661,9.29877101139372,8.0575,8.08729166666667,8.75719907407407,7.94892136752137,8.75,6.82664699921119,5.81350459776047,7.66446041121002,6.23700103116579,7.05938441050644
"1560",2077542,66.7,93.5,61.3,71.8,68.4,42.1,68.9,66.2,61.7,27.1,39,75.3,80.1,87.2,80.6,75.2,68.7,0.3732,3072.67961163093,2.02926330577443,0.2645,5.52444562062632,9.39271215950082,8.0575,7.81229166666667,8.56657407407407,8.04293846153846,8.75,6.91572268907563,6.04672619707916,8.28236008591194,7.31075768640811,7.34419109169629
"1561",2079783,67,93.5,60.3,71.4,67.5,47,70.7,66.7,61.7,27.5,39,75.4,80.5,87.5,80.7,74.8,67.2,0.3603,3362.97071622425,1.83653768735825,0.2862,5.5789643854932,9.37905439363797,8.0575,7.97729166666667,8.49282407407407,8.17683931623931,8.75,6.85614172603753,6.09944261824274,7.79718003888193,7.12051523633161,7.617646946162
"1562",2082368,67,93.5,57.4,71.5,67.1,47.7,72.5,65.9,61.7,29,39,75.4,79.6,88.6,80.7,74.8,67.6,0.3523,4079.39043397042,1.95006969471653,0.363,5.54838925537798,9.35772721087705,9.72416666666666,7.97729166666667,8.42928240740741,7.8671,8.75,7.30588009289027,6.19907200305186,7.64368790953997,7.30572374427851,7.74899372392318
"1563",2084608,67,93.5,61.7,72.4,65.9,49.2,71.3,65.8,61.6,31.2,39,70,80.2,88.7,80.7,72.2,68.2,0.3393,4841.25362163409,1.74234086894233,0.4604,5.50093503261051,8.85061565017749,9.78666666666666,8.12416666666667,8.39844907407407,7.84396666666667,8.75,7.26876794819794,6.25230408822637,7.47947923587827,7.36722281008255,8.13572433403612
"1564",2087846,67.4,93.5,62.2,72.6,67.1,49.8,70.1,68.3,61.7,32.4,39,72.8,80.9,89.3,80.7,72.2,66.6,0.3235,4584.71243091987,1.68816456224776,0.5177,5.5789643854932,9.26807618300435,9.8275,8.10541666666667,8.28354166666667,7.62191965811966,8.75,7.13285966365371,6.12816438560915,7.98449997205681,7.47628468997639,7.97622544256074
"1565",2091729,68.4,93.5,61.2,73.7,68.5,50,71,71.1,61.7,32.2,52.2,70,81.1,89.4,80.7,73.7,65.3,0.3313,4577.68957570575,1.38215461102863,0.519,5.62306773053595,9.27585395712421,9.78875,8.12729166666667,8.14270833333333,7.52116923076923,8.75,6.72457721493036,6.14390072039727,8.05109734050543,7.45855991182802,8.3431398586968
"1566",2095927,68.7,92.4,63,74,68.5,49.4,71.9,68.7,61.6,33.7,56.4,71.2,80.7,88.2,80.7,74.3,64.7,0.315,5098.09470097215,1.26218709982742,0.567,5.55444558782107,9.33673459205484,9.78875,8.15854166666667,7.92773148148148,6.93357094017094,10,6.86945590549459,6.22281742564565,8.14693751239899,7.50981480417982,8.32400623514729
